,ID,GEO_ID,NAME,DP05_0063E,DP05_0063M,DP05_0064E,DP05_0064M,DP05_0065E,DP05_0065M,DP05_0067E,DP05_0067M,DP05_0071E,DP05_0071M,OID_,STATE_NAME,ST_ABBREV,CNTY_NAME,REGION,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,LOWINCPCT,UNEMPLOYED,UNEMPPCT,LINGISO,LINGISOPCT,LESSHS,LESSHSPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,CANCER,RESP,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,D2_PM25,D5_PM25,D2_OZONE,D5_OZONE,D2_DSLPM,D5_DSLPM,D2_CANCER,D5_CANCER,D2_RESP,D5_RESP,D2_RSEI_AIR,D5_RSEI_AIR,D2_PTRAF,D5_PTRAF,D2_LDPNT,D5_LDPNT,D2_PNPL,D5_PNPL,D2_PRMP,D5_PRMP,D2_PTSDF,D5_PTSDF,D2_UST,D5_UST,D2_PWDIS,D5_PWDIS,P_DEMOGIDX_2,P_DEMOGIDX_5,P_PEOPCOLORPCT,P_LOWINCPCT,P_UNEMPPCT,P_LINGISOPCT,P_LESSHSPCT,P_UNDER5PCT,P_OVER64PCT,P_LIFEEXPPCT,P_PM25,P_OZONE,P_DSLPM,P_CANCER,P_RESP,P_RSEI_AIR,P_PTRAF,P_LDPNT,P_PNPL,P_PRMP,P_PTSDF,P_UST,P_PWDIS,P_D2_PM25,P_D5_PM25,P_D2_OZONE,P_D5_OZONE,P_D2_DSLPM,P_D5_DSLPM,P_D2_CANCER,P_D5_CANCER,P_D2_RESP,P_D5_RESP,P_D2_RSEI_AIR,P_D5_RSEI_AIR,P_D2_PTRAF,P_D5_PTRAF,P_D2_LDPNT,P_D5_LDPNT,P_D2_PNPL,P_D5_PNPL,P_D2_PRMP,P_D5_PRMP,P_D2_PTSDF,P_D5_PTSDF,P_D2_UST,P_D5_UST,P_D2_PWDIS,P_D5_PWDIS,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80,EXCEED_COUNT_80_SUP,Shape_Length,Shape_Area
10,48201211200,1400000US48201211200,"Census Tract 2112, Harris County, Texas",2213,442,237,156,1805,415,14,23,406,233,73273,Texas,TX,Harris,6,2213.0,2212.0,1779.0,1063.0,1317.0,964.0,0.785940529780868,0.243936960176362,2211.0,0.999096249435155,1267.0,0.572784810126582,89.0,0.092323651452282,20.0,0.018814675446848,455.0,0.255761663856098,66.0,0.029823768639855,267.0,0.120650700406687,0.28,10.3750967123288,68.66622,0.643287532,30.0,0.5,49811.62146729584,184.89710234524765,641.0,0.486712224753227,1.010941420124498,0.926186034838019,3.394467213234271,5.384152356884873,0.000358236773762,74.66435032918247,23.17401121675439,70.73464768027813,21.95432641587258,74.66435035,23.1740112,40.86890756,12.68472192,72.30652876,22.44220032,77.02217191852506,23.905822097283476,55.80177761444163,17.3195241725217,59.731480263345965,18.53920897340351,77.02217191852506,23.905822097283476,68.37682609093552,21.222515535343497,65.23306397181204,20.246767694638045,62.08930185268858,19.271019853932597,28.29385907211125,8.781730566349031,96.0,89.0,99.0,90.0,82.0,55.0,90.0,17.0,29.0,97.0,95.0,90.0,95.0,52.0,92.0,98.0,71.0,76.0,98.0,87.0,83.0,79.0,36.0,98.0,96.0,98.0,96.0,99.0,96.0,94.0,91.0,99.0,98.0,99.0,97.0,93.0,90.0,95.0,92.0,99.0,97.0,97.0,94.0,97.0,93.0,95.0,92.0,77.0,68.0,1702869.0,0.0,0.0,0.0,12.0,12.0,0.057998694663368,0.000158894099
11,48201211301,1400000US48201211301,"Census Tract 2113.01, Harris County, Texas",2419,684,432,314,1720,545,39,56,648,362,73274,Texas,TX,Harris,6,2419.0,2375.0,1624.0,856.0,1032.0,1213.0,0.777971323513413,0.282466633073629,2399.0,0.991732120711037,1340.0,0.564210526315789,235.0,0.193734542456718,68.0,0.079439252336448,474.0,0.291871921182266,140.0,0.057875155022737,177.0,0.073170731707317,0.283076923076923,10.3948964383562,69.0472,0.550721925,30.0,0.4,46474.75501032836,1092.291186994776,593.0,0.574612403100775,1.753323290211194,0.723062848040299,2.328639977706716,1.649024275194776,0.048558971340299,74.68524705728765,27.116796775068387,70.79539043972059,25.70446360970024,72.35133313,26.26939687,40.45450885,14.68826492,53.68002136,19.49019768,76.24118970431448,27.681730041215644,74.68524705728765,27.116796775068387,63.793648528099865,23.16226391203758,77.01916102782789,27.964196674289273,64.57161985161328,23.44473054511121,59.9037919105328,21.749930746669435,41.23248014621089,14.970731552902338,59.9037919105328,21.749930746669435,95.0,94.0,97.0,89.0,97.0,82.0,93.0,56.0,10.0,97.0,96.0,91.0,93.0,52.0,69.0,98.0,96.0,82.0,99.0,83.0,77.0,53.0,77.0,98.0,98.0,98.0,98.0,98.0,98.0,94.0,94.0,96.0,96.0,99.0,98.0,99.0,98.0,97.0,96.0,99.0,98.0,96.0,95.0,95.0,95.0,85.0,85.0,96.0,96.0,1150911.0,0.0,0.0,0.0,13.0,13.0,0.055388644044298,0.000107368514
12,48201211302,1400000US48201211302,"Census Tract 2113.02, Harris County, Texas",2722,535,233,182,1475,503,0,14,1152,454,73275,Texas,TX,Harris,6,2722.0,2699.0,2177.0,1301.0,1451.0,1320.0,0.775756266982164,0.24955541109264,2659.0,0.97685525349008,1551.0,0.574657280474249,118.0,0.089393939393939,127.0,0.097617217524981,442.0,0.203031694993109,155.0,0.056943423952976,583.0,0.214180749448934,0.283076923076923,10.3948964383562,69.0472,0.550721925,30.0,0.4,49216.80503324595,669.2329068811873,737.0,0.507925568573397,1.43197796081303,1.054516079480725,2.942055233519661,3.574777567573246,0.035142128510794,74.47260163028776,23.95731946489344,70.59382029537693,22.70954240943024,72.14533283,23.20865322,40.33932588,12.97688137,53.52718242,17.21932336,76.02411416425208,24.45643028707872,72.14533282934127,23.20865323161552,60.50898882460879,19.46532206522592,76.79987043123424,24.70598569817136,69.0423077614126,22.21043158724496,62.83625762555529,20.213988298503843,55.078694955733646,17.71843418757744,58.1817200236623,18.716655831948,95.0,90.0,96.0,90.0,81.0,85.0,83.0,54.0,77.0,97.0,96.0,91.0,93.0,52.0,69.0,98.0,93.0,78.0,99.0,89.0,81.0,71.0,75.0,98.0,97.0,98.0,97.0,98.0,96.0,94.0,91.0,96.0,94.0,99.0,97.0,98.0,96.0,95.0,93.0,99.0,97.0,97.0,95.0,96.0,93.0,93.0,90.0,95.0,93.0,1584213.0,0.0,0.0,0.0,13.0,13.0,0.069434111544992,0.0001477933265
13,48201211400,1400000US48201211400,"Census Tract 2114, Harris County, Texas",3819,577,1101,386,1558,345,166,136,1642,498,73276,Texas,TX,Harris,6,3819.0,3819.0,2563.0,1562.0,1829.0,2147.0,0.722964126734747,0.226012365352634,3423.0,0.896307934014139,2099.0,0.549620319455354,177.0,0.082440614811365,137.0,0.087708066581306,376.0,0.146703082325399,301.0,0.078816444095313,271.0,0.07096098455093,0.263589743589745,10.3822465753425,69.23265,0.538043196,40.0,0.4,49383.92345303735,1038.335647019098,690.0,0.377255330781848,1.836210804823115,0.978065231427061,2.761331557868921,4.052930987968052,0.112161693498003,69.40455616653571,21.697187073852863,66.51269965959672,20.79313761244233,66.51269968,20.79313758,67.23566381,21.01914995,49.88452476,15.59485319,70.8504844200052,22.14921180455813,69.40455616653571,21.697187073852863,48.43859649122805,15.14282847862648,71.57344854673995,22.37522416991077,63.620843152657734,19.889088151031793,57.83713013877976,18.08098922821072,53.499345378371274,16.724915036094917,58.560094265514515,18.307001593563353,92.0,86.0,89.0,88.0,78.0,83.0,71.0,80.0,9.0,94.0,96.0,92.0,92.0,93.0,69.0,98.0,96.0,67.0,99.0,88.0,80.0,74.0,81.0,97.0,95.0,98.0,95.0,97.0,94.0,98.0,98.0,94.0,92.0,98.0,96.0,98.0,95.0,91.0,86.0,98.0,96.0,96.0,92.0,94.0,91.0,92.0,88.0,95.0,92.0,3607142.0,119587.0,1.0,0.0,13.0,13.0,0.089521696638683,0.0003476301315
14,48201211501,1400000US48201211501,"Census Tract 2115.01, Harris County, Texas",2864,637,1781,615,106,164,0,14,2682,647,73277,Texas,TX,Harris,6,2864.0,2864.0,1775.0,845.0,1010.0,1239.0,0.76326815642458,0.342135731908113,2710.0,0.946229050279329,1662.0,0.580307262569832,116.0,0.09362389023406,314.0,0.371597633136094,822.0,0.463098591549295,183.0,0.063896648044693,327.0,0.114175977653631,0.202051282051283,10.3289030136986,68.66948,0.54302056,40.0,0.4,60129.36169062263,222.9646613272756,786.0,0.778217821782178,0.281927240823957,1.524694041915929,4.026010288032237,6.583286597727244,0.059641337785082,72.51047486033511,32.50289453127074,68.6941340782122,30.79221587173017,70.98393851,31.81862308,70.98393851,31.81862308,52.66550276,23.60736551,74.80027932960884,33.52930172699508,58.00837988826808,26.00231562501659,71.74720670391052,32.160758799362625,68.6941340782122,30.79221587173017,71.74720670391052,32.160758799362625,65.64106145251388,29.42367294409772,63.35125698324014,28.397265748373385,59.53491620111724,26.686587088832816,94.0,98.0,93.0,90.0,83.0,98.0,98.0,64.0,26.0,58.0,95.0,90.0,93.0,93.0,69.0,98.0,76.0,94.0,90.0,94.0,86.0,83.0,78.0,98.0,99.0,98.0,99.0,98.0,99.0,99.0,99.0,95.0,98.0,99.0,99.0,94.0,97.0,98.0,99.0,98.0,99.0,98.0,99.0,97.0,98.0,96.0,98.0,96.0,98.0,3675323.0,0.0,0.0,0.0,13.0,13.0,0.079235417824744,0.0003428282005
15,48201211502,1400000US48201211502,"Census Tract 2115.02, Harris County, Texas",3375,912,1631,406,152,107,13,21,3220,922,73278,Texas,TX,Harris,6,3375.0,3375.0,1939.0,915.0,980.0,1432.0,0.777185185185185,0.321143449692049,3342.0,0.990222222222222,1904.0,0.564148148148148,70.0,0.048882681564246,227.0,0.248087431693989,1052.0,0.542547705002578,312.0,0.092444444444444,283.0,0.083851851851852,0.202051282051283,10.3289030136986,68.66948,0.54302056,40.0,0.4,56277.40033091104,659.0795403777063,723.0,0.737755102040816,0.515886166081458,1.506482370851018,3.495056881973205,13.50059513068596,0.034419767165059,73.83259259259258,30.508627720744656,69.94666666666664,28.90291047228441,72.27822221,29.86634085,72.27822221,29.86634085,53.62577777,22.15889805,76.16414814814813,31.4720580698208,72.2782222222222,29.866340821360556,70.72385185185183,29.22405392197646,73.83259259259258,30.508627720744656,72.2782222222222,29.866340821360556,65.28355555555554,26.976049774132115,72.2782222222222,29.866340821360556,57.51170370370369,23.764615277211625,95.0,97.0,97.0,89.0,51.0,95.0,99.0,89.0,13.0,58.0,95.0,90.0,93.0,93.0,69.0,98.0,93.0,91.0,95.0,93.0,84.0,93.0,74.0,98.0,99.0,98.0,99.0,98.0,99.0,99.0,99.0,96.0,97.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,99.0,98.0,98.0,97.0,98.0,98.0,99.0,95.0,97.0,2386867.0,0.0,0.0,0.0,13.0,13.0,0.093839991704169,0.0002226579205
16,48201211600,1400000US48201211600,"Census Tract 2116, Harris County, Texas",3235,436,1039,487,560,145,0,14,2555,444,73279,Texas,TX,Harris,6,3235.0,3235.0,2137.0,1184.0,1270.0,1586.0,0.728438948995362,0.235267980629382,3099.0,0.957959814528593,1614.0,0.498918083462132,73.0,0.046027742749054,54.0,0.045608108108108,831.0,0.388862891904539,240.0,0.0741885625966,420.0,0.129829984544049,0.196923076923078,10.3679082191781,68.73696,0.581254038,40.0,0.4,52728.675062565904,256.59477930829524,567.0,0.446456692913385,0.842485014337434,1.390185536913884,3.301969752112478,4.265960998474517,0.000471347151142,69.20170015455939,22.35045815979129,65.55950540958258,21.17411825664438,68.47326121,22.11519021,67.74482226,21.87992223,50.26228748,16.23349069,71.38701700154547,23.056262101679437,57.5466769706336,18.586170469721175,53.176043276661424,17.174562585944887,70.65857805255011,22.820994121050056,67.74482225656867,21.87992219853253,60.46043276661504,19.527242392238705,54.63292117465215,17.645098547203652,28.40911901081912,9.1754512445459,92.0,88.0,94.0,83.0,48.0,72.0,97.0,76.0,34.0,53.0,95.0,90.0,94.0,93.0,69.0,98.0,79.0,73.0,97.0,93.0,83.0,75.0,39.0,97.0,96.0,97.0,96.0,97.0,95.0,99.0,98.0,94.0,93.0,98.0,96.0,94.0,91.0,93.0,90.0,98.0,96.0,97.0,94.0,95.0,92.0,92.0,90.0,77.0,70.0,1178453.0,0.0,0.0,0.0,12.0,12.0,0.042322522755478,0.000109942673
17,48201211700,1400000US48201211700,"Census Tract 2117, Harris County, Texas",3846,702,1229,456,1877,524,100,153,1699,536,73280,Texas,TX,Harris,6,3846.0,3728.0,2206.0,1286.0,1528.0,1647.0,0.80263864524538,0.25034047023902,3635.0,0.94513780551222,2461.0,0.66013948497854,131.0,0.079538554948391,42.0,0.032659409020218,476.0,0.215775158658204,255.0,0.066302652106084,457.0,0.118824752990119,0.263589743589745,10.3445224657534,68.45853,0.572877213,40.0,0.4,54389.03711431672,164.24314859391745,898.0,0.587696335078534,0.790331000587353,1.297830625137192,3.14154126182208,3.91967620970418,0.000885758742497,76.2506712983111,23.782344672706905,72.2374780720842,22.5306423215118,75.44803263,23.53200418,74.64539399,23.28166371,55.38206651,17.27349243,78.65858723404723,24.53336608342396,54.57942787668584,17.02315197625336,66.61900755536654,20.778259029838665,77.85594858880185,24.28302561318494,73.84275536257496,23.03132326198984,65.81636891012116,20.52791855959964,58.59262110291274,18.27485432744846,35.31610039079672,11.01498069051688,96.0,90.0,93.0,94.0,76.0,66.0,85.0,67.0,28.0,94.0,95.0,90.0,94.0,93.0,69.0,98.0,68.0,83.0,97.0,92.0,82.0,73.0,44.0,99.0,97.0,99.0,96.0,99.0,96.0,99.0,98.0,96.0,94.0,99.0,97.0,93.0,89.0,97.0,94.0,99.0,97.0,98.0,95.0,97.0,93.0,94.0,90.0,84.0,77.0,4442125.0,4111.0,0.0,1.0,13.0,12.0,0.099277983880274,0.000414886398
18,48201211900,1400000US48201211900,"Census Tract 2119, Harris County, Texas",5528,1082,2682,768,56,53,16,27,5350,1083,73281,Texas,TX,Harris,6,5528.0,5443.0,3272.0,1613.0,1769.0,2116.0,0.823445679510293,0.315995173289852,5396.0,0.976121562952243,3651.0,0.670769796068344,216.0,0.102079395085066,285.0,0.176689398636081,1499.0,0.458129584352078,673.0,0.121743849493487,822.0,0.148697539797395,0.172307692307692,10.3421898630137,68.49641,0.518120537,40.0,0.4,57576.02068916896,74.28356904703837,1278.0,0.722442057659694,0.451061562645325,1.774504798678609,3.460556026788637,6.636757899983888,0.000873568766801,78.22733955347783,30.01954146253594,74.11011115592636,28.43956559608668,74.93355688,28.75556074,76.58044824,29.38755109,56.81775192,21.80366694,80.69767659200872,30.967526982405495,37.05505557796318,14.21978279804334,74.93355683543666,28.755560769376533,77.40389387396755,29.703546289246088,78.22733955347783,30.01954146253594,69.16943707886462,26.543594556347568,68.34599139935432,26.227599383057715,36.231609898452895,13.903787624753488,97.0,96.0,96.0,95.0,86.0,93.0,98.0,97.0,44.0,28.0,95.0,90.0,91.0,93.0,69.0,98.0,45.0,91.0,94.0,95.0,84.0,83.0,44.0,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,97.0,97.0,99.0,99.0,81.0,84.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,98.0,97.0,97.0,84.0,85.0,1247524.0,0.0,0.0,0.0,13.0,13.0,0.046238963438997,0.0001163896695
19,48201212300,1400000US48201212300,"Census Tract 2123, Harris County, Texas",4348,722,2059,632,245,128,13,19,3757,706,73282,Texas,TX,Harris,6,4348.0,4318.0,3368.0,1680.0,2004.0,2534.0,0.742641199863816,0.325063560996152,3993.0,0.918353265869365,2448.0,0.566929133858267,122.0,0.048145224940805,514.0,0.305952380952381,1657.0,0.491983372921615,156.0,0.035878564857406,460.0,0.105795768169273,0.212307692307693,10.4162597260274,69.47375,0.573275089,30.0,0.4,41374.48242126716,352.7688616686692,1135.0,0.566367265469061,1.100062265999204,0.790929859571514,1.596162436694649,4.391704252384125,0.012907696245474,71.29355518692634,31.206101855630592,68.32299038747108,29.905847611645985,69.8082728,30.55597473,38.6173424,16.90330517,51.2422428,22.42938571,72.77883758665398,31.856228977622894,63.12450198842436,27.630402684672923,60.1539371889691,26.330148440688316,72.77883758665398,31.856228977622894,62.381860788560545,27.305339123676767,51.984883990467125,22.75444926973064,55.698089989786205,24.379767074711403,49.75696039087568,21.779258586742184,93.0,97.0,91.0,89.0,51.0,97.0,99.0,24.0,22.0,68.0,96.0,92.0,94.0,52.0,69.0,98.0,85.0,81.0,98.0,84.0,70.0,75.0,67.0,98.0,99.0,98.0,99.0,98.0,99.0,93.0,96.0,95.0,98.0,98.0,99.0,96.0,98.0,95.0,98.0,99.0,99.0,95.0,98.0,91.0,95.0,93.0,96.0,92.0,96.0,3269457.0,30770.0,0.0,0.0,13.0,13.0,0.079229192790061,0.0003078740605
20,48201212400,1400000US48201212400,"Census Tract 2124, Harris County, Texas",3106,473,1312,340,167,100,70,81,2861,460,73283,Texas,TX,Harris,6,3106.0,3106.0,1978.0,923.0,1032.0,1247.0,0.791049581455248,0.324402552548104,3054.0,0.983258209916291,1860.0,0.598840952994204,125.0,0.100240577385725,252.0,0.273022751895991,825.0,0.417087967644085,294.0,0.094655505473278,400.0,0.128783000643915,0.232820512820514,10.3133978082192,68.17646,0.545997877,40.0,0.4,59384.30784058024,586.3913642134033,656.0,0.635658914728682,0.348218865041398,1.932072182574143,3.615625403305735,13.603033505871055,0.004251562977265,75.14971023824856,30.81824249206988,70.40341274951707,28.871827176781256,73.56761103,30.16943743,73.56761103,30.16943743,54.58242109,22.38377616,77.5228589826143,31.79145014971419,72.77656149388281,29.84503483442557,68.03026400515132,27.898619519136947,72.77656149388281,29.84503483442557,75.94075981970381,31.142645044617986,66.44816484224083,27.249814414040735,73.56761107533806,30.169437386973673,45.88087572440438,18.81534804779003,96.0,97.0,96.0,91.0,85.0,96.0,98.0,90.0,33.0,83.0,95.0,89.0,93.0,93.0,69.0,98.0,92.0,86.0,92.0,96.0,84.0,93.0,58.0,98.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,96.0,97.0,99.0,99.0,98.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,97.0,98.0,98.0,99.0,90.0,93.0,8124430.0,17298.0,0.0,0.0,13.0,13.0,0.170691062113384,0.0007596237465
21,48201212500,1400000US48201212500,"Census Tract 2125, Harris County, Texas",3874,849,1349,555,2099,574,0,14,1613,649,73284,Texas,TX,Harris,6,3874.0,3858.0,2353.0,1430.0,1645.0,1473.0,0.765638812323814,0.301193074746147,3712.0,0.958182756840474,2211.0,0.573094867807154,401.0,0.272233536999321,56.0,0.039160839160839,859.0,0.365065873353166,302.0,0.077955601445534,623.0,0.160815694372741,0.256410256410256,10.287762739726,68.40865,0.545379103,40.0,0.4,72421.27608519518,208.86856214591245,1426.0,0.866869300911854,0.177885397593354,2.273804127824367,5.406048782407437,4.814153874787448,0.050356914777162,71.97004835843852,28.312149026137817,68.14185429681945,26.80618365240708,71.20440952,28.01095598,71.20440952,28.01095598,52.82907803,20.78232218,75.03260360773378,29.516921325122404,57.42291092428605,22.589480605961025,74.26696479540996,29.21572825037626,63.548021422876566,24.9990252039302,74.26696479540996,29.21572825037626,68.90749310914326,27.107376727153227,58.95418854893368,23.19186675545332,58.95418854893368,23.19186675545332,95.0,96.0,94.0,90.0,99.0,69.0,96.0,79.0,51.0,93.0,94.0,89.0,93.0,93.0,69.0,98.0,75.0,97.0,83.0,97.0,90.0,77.0,77.0,98.0,98.0,98.0,98.0,98.0,98.0,99.0,99.0,95.0,97.0,99.0,99.0,94.0,95.0,99.0,99.0,97.0,97.0,98.0,98.0,98.0,98.0,94.0,96.0,96.0,96.0,10778567.0,619939.0,0.0,3.0,13.0,13.0,0.222286593437411,0.001063134902
22,48201220100,1400000US48201220100,"Census Tract 2201, Harris County, Texas",1717,224,584,256,687,194,0,14,1008,256,73285,Texas,TX,Harris,6,1717.0,1717.0,1163.0,600.0,689.0,682.0,0.822364589400116,0.312216089373501,1695.0,0.987186953989516,1129.0,0.657542224810716,125.0,0.183284457478005,98.0,0.163333333333333,365.0,0.313843508168529,30.0,0.017472335468841,255.0,0.148514851485148,0.243076923076924,10.3969635616438,68.90051,0.557195458,30.0,0.4,44279.65669,656.420957,412.0,0.597968069666182,1.334321542,0.366689853,1.065466312,3.397395069,5.42958e-05,78.94700058241114,29.972744579856094,74.83517763541056,28.41166413298859,76.47990678,29.03609628,42.76295863,16.23523663,56.74315664,21.54291014,80.59172976121138,30.597176758603094,76.4799068142108,29.03609631173559,68.25626092020963,25.91393541800058,81.41409435061149,30.9093928479766,57.565521258008125,21.855126256145073,50.98660454280719,19.35739754115706,57.565521258008125,21.855126256145073,18.914385556202667,7.180970055590523,97.0,96.0,97.0,94.0,97.0,92.0,94.0,7.0,44.0,88.0,96.0,91.0,93.0,52.0,69.0,98.0,93.0,83.0,99.0,70.0,62.0,70.0,23.0,99.0,99.0,99.0,99.0,99.0,99.0,95.0,95.0,97.0,97.0,99.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,94.0,94.0,91.0,92.0,94.0,94.0,64.0,59.0,1760977.0,0.0,0.0,0.0,12.0,12.0,0.055788874770912,0.000164343536
23,48201220200,1400000US48201220200,"Census Tract 2202, Harris County, Texas",2236,323,1731,361,71,66,8,14,1910,333,73286,Texas,TX,Harris,6,2236.0,2236.0,1571.0,754.0,899.0,1057.0,0.736359570661896,0.274583439818908,2060.0,0.92128801431127,1233.0,0.551431127012522,114.0,0.107852412488174,130.0,0.172413793103448,528.0,0.336091661362189,192.0,0.085867620751342,300.0,0.134168157423971,0.205128205128205,10.4286871232877,69.16662,0.601768107,30.0,0.4,39870.7318848,1129.535685928,626.0,0.696329254727475,0.950354218288,0.317297721296,0.449576824128,3.703621235672,1.086756592e-06,70.69051878354202,26.360010222615166,67.00872093023253,24.987093023520625,69.21779967,25.81084336,38.29069769,14.27833888,50.8088104,18.94625736,72.1632379248658,26.909177102252983,70.69051878354202,26.360010222615166,65.53600178890873,24.43792614388281,72.1632379248658,26.909177102252983,50.07245080500893,18.671673907685744,35.34525939177101,13.180005111307583,53.017889087656506,19.770007666961376,5.154516994633272,1.922084078732356,93.0,93.0,91.0,88.0,88.0,92.0,95.0,85.0,36.0,61.0,96.0,91.0,94.0,52.0,69.0,98.0,96.0,89.0,98.0,68.0,48.0,72.0,7.0,98.0,98.0,98.0,98.0,98.0,97.0,93.0,93.0,94.0,95.0,98.0,98.0,98.0,97.0,97.0,97.0,99.0,98.0,90.0,91.0,80.0,82.0,92.0,92.0,23.0,18.0,1489507.0,0.0,0.0,0.0,12.0,12.0,0.062707514227549,0.0001390105685
24,48201220300,1400000US48201220300,"Census Tract 2203, Harris County, Texas",4303,682,3465,740,129,148,59,72,3759,681,73287,Texas,TX,Harris,6,4303.0,4303.0,2486.0,1263.0,1412.0,2175.0,0.764815245177783,0.296795145717205,3911.0,0.908900766906809,2671.0,0.620729723448756,93.0,0.042758620689655,234.0,0.185273159144893,1008.0,0.405470635559131,359.0,0.083430165001162,387.0,0.089937253079247,0.229743589743591,10.4132531506849,69.11919,0.527912255,30.0,0.4,39426.557788250255,256.843834740068,923.0,0.653682719546742,0.680317651638217,0.312211124766113,0.300215996310675,3.055011546607754,5.49925886e-07,73.42226353706717,28.49233398885168,69.59818731117825,27.008358260265656,70.36300254,27.30515343,39.77039274,15.43334759,52.77225191,20.47886507,74.95189402742274,29.085924280286086,60.42040436904485,23.446816511659193,66.53892633046712,25.821177677396836,73.42226353706717,28.49233398885168,51.24262142691146,19.885274763052735,32.12224029746689,12.465396120122612,51.24262142691146,19.885274763052735,3.824076225888915,1.483975728586025,94.0,95.0,90.0,93.0,44.0,93.0,97.0,83.0,16.0,81.0,96.0,91.0,92.0,52.0,69.0,98.0,79.0,87.0,96.0,67.0,42.0,67.0,5.0,98.0,98.0,98.0,98.0,98.0,98.0,94.0,95.0,95.0,96.0,99.0,99.0,95.0,96.0,97.0,98.0,99.0,98.0,91.0,92.0,77.0,80.0,91.0,92.0,17.0,14.0,1990339.0,0.0,0.0,0.0,11.0,12.0,0.059308548646259,0.0001857655535
25,48201220400,1400000US48201220400,"Census Tract 2204, Harris County, Texas",4700,1067,3970,1034,136,138,34,54,4360,1048,73288,Texas,TX,Harris,6,4700.0,4700.0,3198.0,1573.0,1818.0,2552.0,0.804680851063829,0.401686975858125,4532.0,0.964255319148936,3032.0,0.645106382978723,278.0,0.108934169278996,848.0,0.539097266369993,1684.0,0.526579111944965,252.0,0.053617021276596,890.0,0.189361702127659,0.18871794871795,10.4091260273973,69.15298,0.438612742,30.0,0.4,39197.21060646453,188.278531095256,855.0,0.47029702970297,0.527816723115706,0.268656172580887,0.283074927337476,4.012758560736019,7.355812e-09,77.24936170212759,38.56194968238,73.22595744680844,36.55351480308938,70.00723404,34.94676691,41.84340425,20.88772275,55.52297872,27.71640134,78.85872340425524,39.36532363409625,57.93702127659569,28.921462261785003,60.35106382978718,30.126523189359375,76.44468085106375,38.16026270652188,51.49957446808506,25.70796645492,32.99191489361699,16.469166010183127,58.74170212765952,29.32314923764313,0.804680851063829,0.401686975858125,97.0,98.0,94.0,94.0,88.0,98.0,99.0,49.0,66.0,45.0,96.0,91.0,87.0,52.0,69.0,98.0,72.0,75.0,95.0,64.0,41.0,73.0,1.0,99.0,99.0,99.0,99.0,98.0,99.0,95.0,98.0,96.0,99.0,99.0,99.0,94.0,98.0,95.0,99.0,99.0,99.0,91.0,97.0,78.0,88.0,94.0,98.0,4.0,4.0,1921252.0,1147.0,0.0,0.0,11.0,12.0,0.058334737254405,0.000179439757
26,48201220500,1400000US48201220500,"Census Tract 2205, Harris County, Texas",2909,652,1871,634,672,370,39,38,2131,635,73289,Texas,TX,Harris,6,2909.0,2909.0,1976.0,1478.0,1745.0,1186.0,0.804915778618082,0.350537177048963,2630.0,0.904090752836026,2053.0,0.705740804400137,104.0,0.087689713322091,213.0,0.144113667117726,1100.0,0.556680161943319,157.0,0.053970436576143,748.0,0.257133035407356,0.25846153846154,10.4256838356164,69.31005,0.439966167,30.0,0.4,36328.695422485456,521.3880394505369,375.0,0.214899713467048,0.261859767886577,0.327441936061298,0.226981241358389,9.914690806305815,1.3418743e-07,77.27191474733587,33.65156899670045,74.05225163286356,32.249420288504595,70.02767277,30.4967344,41.85562051,18.2279332,55.53918875,24.18706521,78.07683052595395,34.00210617374941,73.24733585424545,31.898883111455632,40.2457889309041,17.52685885244815,71.63750429700929,31.197808757357706,54.73427294602957,23.836528039329483,29.781883808869033,12.969875550811633,71.63750429700929,31.197808757357706,2.414747335854246,1.051611531146889,97.0,98.0,90.0,96.0,80.0,90.0,99.0,50.0,89.0,93.0,96.0,92.0,87.0,52.0,69.0,97.0,91.0,50.0,89.0,68.0,37.0,89.0,3.0,99.0,99.0,99.0,99.0,98.0,99.0,95.0,97.0,96.0,98.0,99.0,99.0,99.0,99.0,86.0,90.0,99.0,99.0,93.0,96.0,75.0,81.0,98.0,99.0,11.0,10.0,2403756.0,0.0,0.0,0.0,11.0,12.0,0.075903438994986,0.0002243779855
